Customer_ID,Customer_Name,Customer_Segment,Account_Type,Tenure_Years,Region,Is_Premium,Monthly_Txn_Count,Credit_Score_Band
CUST02786,Jeffrey Gardner,Retail,Current,6.5,North,0,5,Fair
CUST02787,Brooke Anderson,Retail,Current,11.5,South,0,18,Poor
CUST02788,Richard Brooks,Premium,Current,9.3,South,0,39,Excellent
CUST02789,Matthew Barker,Retail,Current,13.5,East,0,43,Excellent
CUST02790,Jason Freeman,Corporate,Current,12.4,Central,1,11,Good
CUST02791,Christine Tucker,SME,Savings,4.2,East,1,17,Excellent
CUST02792,Tristan Martinez,Retail,Savings,4.4,West,0,48,Very Good
CUST02793,Kevin White,Retail,Salary,2.3,South,0,45,Fair
CUST02794,Erica Gomez,Retail,NRI,5.4,East,0,22,Fair
CUST02795,April Short,Premium,Current,15.0,East,1,37,Very Good
CUST02796,Abigail Romero,Retail,Business,6.4,West,0,20,Excellent
CUST02797,Ashley Holloway,Premium,Salary,3.7,North,0,48,Poor
CUST02798,Thomas Cobb,SME,Salary,11.6,West,0,48,Excellent
CUST02799,Renee Brown,Corporate,Current,8.4,West,0,48,Fair
CUST02800,Garrett Evans,Premium,Current,2.7,West,0,46,Poor
CUST02801,Kimberly Fischer,Retail,NRI,6.0,Central,0,6,Good
CUST02802,Michelle Adams,SME,Savings,6.5,South,1,34,Good
CUST02803,Robert Mendez,Corporate,Salary,11.4,Central,0,14,Excellent
CUST02804,Zachary Cook,Retail,Salary,0.8,Central,0,48,Excellent
CUST02805,Marissa Patterson,Corporate,Current,4.4,Central,0,23,Poor
CUST02806,Julia Bradley,Corporate,Salary,8.0,East,0,20,Poor
CUST02807,Daisy Delgado,Retail,Business,4.4,South,0,13,Excellent
CUST02808,Gregory Allen,Premium,NRI,9.6,East,0,47,Fair
CUST02809,Karen Peterson,Corporate,Current,7.5,Central,0,44,Good
CUST02810,Brian Johnson,Retail,NRI,5.7,Central,0,41,Poor
CUST02811,Warren Vasquez,Retail,Salary,14.3,East,0,32,Fair
CUST02812,Mary Mosley,Retail,Savings,9.7,Central,0,26,Excellent
CUST02813,Crystal Gonzalez,SME,Savings,2.4,Central,0,50,Very Good
CUST02814,Joe Brown,Retail,Business,8.6,West,0,14,Poor
CUST02815,Jo Lopez,Retail,Business,11.8,North,0,36,Very Good
CUST02816,Adam Schmidt,Retail,Current,10.8,North,0,8,Fair
CUST02817,Charles Hogan,Premium,Business,3.0,North,1,40,Good
CUST02818,Matthew Smith,Premium,Salary,14.6,South,0,22,Fair
CUST02819,William Rodriguez,Premium,Current,7.0,South,0,22,Good
CUST02820,Kurt Bradshaw,SME,Savings,2.8,North,0,16,Fair
CUST02821,Samantha Palmer,Retail,NRI,3.1,North,0,27,Poor
CUST02822,Peggy James,Retail,NRI,1.9,West,0,10,Poor
CUST02823,Jade Werner,Corporate,Salary,12.2,West,0,25,Very Good
CUST02824,Terri Simon,Retail,Salary,2.3,East,1,31,Fair
CUST02825,Jesse James,SME,Business,2.3,South,0,21,Fair
CUST02826,Stephen Aguilar,SME,Salary,12.8,South,0,27,Very Good
CUST02827,Jamie Ruiz,Retail,NRI,5.5,North,0,17,Excellent
CUST02828,Mariah Webb,Retail,Current,0.9,South,0,33,Fair
CUST02829,Whitney Tran,Premium,NRI,1.3,West,0,31,Fair
CUST02830,Aimee Garner,SME,Business,2.6,West,0,50,Fair
CUST02831,Aimee Rojas,SME,Salary,3.6,North,0,42,Excellent
CUST02832,Kendra Thomas,Retail,Savings,10.1,North,0,26,Poor
CUST02833,Anthony Lara,Corporate,Business,2.8,Central,0,21,Very Good
CUST02834,Ronald Mejia,Premium,Savings,2.2,East,0,36,Excellent
CUST02835,Justin Pena DDS,Corporate,Current,11.6,North,0,1,Good
CUST02836,Evelyn Daugherty,SME,NRI,10.2,North,1,4,Good
CUST02837,James Simmons,Retail,Savings,6.8,North,0,4,Excellent
CUST02838,Mckenzie Cohen,Premium,Salary,8.5,West,0,26,Excellent
CUST02839,Jason Willis,Retail,Savings,5.0,East,0,4,Poor
CUST02840,Melissa Pratt,Retail,Business,7.5,Central,0,49,Good
CUST02841,Dana Rodriguez,Corporate,NRI,7.8,North,0,9,Very Good
CUST02842,Kristine Mosley,Retail,Current,6.1,South,1,30,Fair
CUST02843,Laurie Faulkner,Retail,Business,13.6,East,0,45,Fair
CUST02844,Nicole Williams,Retail,Salary,0.7,North,1,4,Poor
CUST02845,Joseph Drake,Retail,Savings,11.8,West,0,5,Poor
CUST02846,Adrian Lawson,SME,Salary,2.3,West,0,45,Good
CUST02847,Stephanie Matthews,Corporate,Savings,12.1,South,0,23,Very Good
CUST02848,Allen Berry,Corporate,NRI,9.4,Central,0,16,Very Good
CUST02849,Steven Bartlett,Retail,Current,12.7,Central,0,22,Excellent
CUST02850,Robert Rose,Corporate,NRI,1.9,South,0,37,Poor
CUST02851,Lisa Johnson DVM,SME,NRI,8.6,South,0,8,Fair
CUST02852,Jennifer Deleon,Retail,Current,7.8,East,0,48,Fair
CUST02853,Mary Nelson,Retail,Salary,10.7,West,0,33,Good
CUST02854,Edward Galvan,Retail,Current,8.2,West,0,38,Fair
CUST02855,Kathleen Sanchez,Retail,Savings,8.3,East,1,43,Very Good
CUST02856,Joshua Barron,Retail,Savings,6.7,South,0,16,Very Good
CUST02857,Heather Walker,Retail,NRI,5.0,South,0,5,Poor
CUST02858,Ryan Perez,SME,Business,7.5,South,0,16,Good
CUST02859,Alex Sanders MD,Retail,Savings,2.2,West,0,7,Fair
CUST02860,Antonio Snyder,Retail,NRI,14.4,Central,0,1,Poor
CUST02861,Luke Martinez,Retail,Business,10.9,South,0,9,Excellent
CUST02862,Eric Malone,Retail,Current,14.3,North,0,18,Excellent
CUST02863,Tony Moss,Retail,Business,3.8,Central,0,45,Fair
CUST02864,Brenda Avila,Retail,Salary,13.3,North,0,47,Fair
CUST02865,Willie Reyes,SME,NRI,12.2,North,0,3,Fair
CUST02866,Julia Dunn,SME,NRI,10.3,South,0,24,Very Good
CUST02867,Julia Kent,Premium,NRI,9.6,North,1,28,Fair
CUST02868,Linda Gilbert PhD,Premium,Savings,5.1,South,1,10,Excellent
CUST02869,Nicholas Reynolds,Premium,Salary,12.3,North,0,9,Fair
CUST02870,Brian Michael,SME,Business,7.8,East,1,13,Good
CUST02871,Gabriel Hall,Retail,Current,1.5,West,0,48,Excellent
CUST02872,Marcus Flores,Retail,Business,5.0,Central,0,35,Good
CUST02873,David Meyer,Retail,Salary,14.1,Central,0,23,Excellent
CUST02874,Zoe Austin,Retail,Business,12.8,North,0,47,Poor
CUST02875,Karen Martin,Premium,Salary,14.7,East,0,17,Excellent
CUST02876,Natalie Wheeler,Retail,Savings,9.6,South,0,46,Excellent
CUST02877,Kevin Bates,Premium,Salary,4.1,Central,0,7,Good
CUST02878,Robert Stein,Premium,Salary,2.9,West,0,16,Good
CUST02879,Raymond Brown,Retail,Salary,3.2,South,0,40,Excellent
CUST02880,Shannon Oneill,SME,Salary,0.8,South,1,36,Excellent
CUST02881,Barbara Taylor,Retail,Business,6.2,Central,0,20,Very Good
CUST02882,Megan Peterson,Retail,NRI,3.3,West,0,24,Poor
CUST02883,Dana Lozano,SME,Savings,6.5,Central,1,47,Poor
CUST02884,William Clark,SME,Current,14.1,East,1,5,Fair
CUST02885,Kenneth Zimmerman,Retail,Business,6.7,East,0,45,Excellent
CUST02886,Jill Robinson,Corporate,Business,13.2,Central,0,6,Excellent
CUST02887,Christian Kelly,Premium,Business,9.3,Central,0,28,Excellent
CUST02888,Ashley Delgado,Retail,Salary,4.1,South,1,5,Excellent
CUST02889,Gina Leach,Premium,Current,5.7,North,0,49,Poor
CUST02890,Cristina Miranda,Premium,Business,1.7,West,1,39,Good
CUST02891,Jonathan Baker,Retail,Business,5.3,West,1,38,Very Good
CUST02892,Michelle Mills,Corporate,Current,10.3,West,1,2,Good
CUST02893,Lauren Barker,SME,NRI,1.5,North,0,43,Good
CUST02894,Nicole Austin,Retail,NRI,3.5,Central,1,39,Poor
CUST02895,Cheryl Gallagher,Retail,Savings,6.0,North,1,21,Very Good
CUST02896,Jessica Rodriguez,Retail,Current,14.7,South,1,40,Excellent
CUST02897,Ronald Sims,Retail,Current,11.9,Central,0,37,Poor
CUST02898,Matthew Martinez,Retail,Salary,11.1,East,0,18,Poor
CUST02899,Angela Chan,SME,Business,2.2,North,0,48,Very Good
CUST02900,Victoria Hawkins,Retail,NRI,11.8,North,0,46,Fair
CUST02901,Calvin Brown,Retail,Salary,11.9,West,0,12,Poor
CUST02902,Suzanne Romero,Retail,Savings,9.2,South,0,17,Good
CUST02903,Susan Brown,SME,NRI,14.9,North,0,37,Good
CUST02904,Brandon Shaw,Retail,Business,5.2,Central,1,46,Excellent
CUST02905,Catherine Warner,SME,Savings,14.1,Central,0,38,Poor
CUST02906,David Moore,Retail,Savings,13.8,East,0,15,Excellent
CUST02907,Kelly Sanchez,SME,Business,0.7,North,0,7,Poor
CUST02908,Amy Smith,Retail,Salary,7.0,South,0,14,Very Good
CUST02909,Joy Meyer,Retail,Business,14.7,East,0,50,Poor
CUST02910,Krista Barton,Retail,Current,2.0,East,0,1,Fair
CUST02911,Billy Waters,Retail,NRI,8.4,West,0,38,Good
CUST02912,Matthew Gutierrez,Corporate,Business,14.7,East,0,3,Very Good
CUST02913,Christina Johnson,Corporate,NRI,8.6,North,0,37,Good
CUST02914,Andrew Mitchell,SME,Current,3.3,South,0,44,Excellent
CUST02915,James Jackson,Premium,Current,8.9,East,0,31,Very Good
CUST02916,Deanna Johnson,Premium,Current,3.5,North,0,43,Fair
CUST02917,Derrick Cunningham,Retail,Business,8.0,Central,0,13,Good
CUST02918,Michelle Osborne,SME,Salary,1.6,Central,1,48,Poor
CUST02919,Dwayne Walters,Retail,NRI,9.3,South,0,18,Poor
CUST02920,Stephanie Lee,Retail,Business,8.0,Central,1,17,Poor
CUST02921,Cynthia Robbins,Retail,Savings,11.2,Central,0,17,Very Good
CUST02922,Jeffrey Whitehead,Retail,Salary,9.6,Central,0,11,Fair
CUST02923,Gary Gibson,SME,NRI,8.5,East,0,20,Fair
CUST02924,Marcia Mendez,Retail,Salary,10.5,West,0,10,Fair
CUST02925,Stephen Johnson,Premium,Business,2.6,Central,0,29,Good
CUST02926,Jeffery Young,SME,NRI,9.1,North,0,48,Very Good
CUST02927,John Young,Retail,Business,3.0,Central,0,34,Poor
CUST02928,Linda Williams,SME,Current,13.9,North,1,17,Good
CUST02929,Jerry Gilbert,Retail,Savings,1.5,Central,0,42,Fair
CUST02930,Brandi Haley,SME,Savings,6.7,West,0,13,Poor
CUST02931,Joan Downs,Corporate,Current,10.6,East,1,44,Very Good
CUST02932,Danielle Taylor,Premium,Salary,7.1,North,1,47,Excellent
CUST02933,Katherine Powell,Retail,Salary,1.8,North,1,39,Fair
CUST02934,Robert Montgomery,Retail,Business,8.5,East,0,27,Fair
CUST02935,Marissa Brown,Retail,Savings,9.8,West,0,26,Fair
CUST02936,Christian Chen,Premium,Salary,10.7,East,0,28,Fair
CUST02937,Curtis Crawford,Corporate,Business,5.9,South,1,13,Poor
CUST02938,Amanda Baker,Retail,Current,8.7,East,0,12,Very Good
CUST02939,Renee Johnson,SME,Business,7.0,North,0,44,Good
CUST02940,Mrs. Nicole Sims,Retail,Current,10.2,South,0,28,Poor
CUST02941,Claudia Hoover,Retail,Savings,9.0,South,0,2,Very Good
CUST02942,Alexandria Fernandez,SME,Savings,8.1,Central,1,37,Good
CUST02943,Sheila Porter,Retail,Salary,4.1,East,1,34,Fair
CUST02944,Amber Waller,Retail,Business,0.5,North,0,23,Very Good
CUST02945,Haley Kane,Corporate,Savings,3.0,South,0,45,Fair
CUST02946,Donald Bray,Corporate,NRI,2.2,West,0,29,Very Good
CUST02947,Edward James,Corporate,Salary,7.0,North,0,35,Excellent
CUST02948,Michelle Hodges,SME,NRI,9.4,Central,0,11,Fair
CUST02949,Joanna Rasmussen,Premium,Business,3.6,Central,0,48,Fair
CUST02950,Stephanie Roach,Retail,NRI,14.1,North,0,33,Fair
CUST02951,Jennifer Nelson,Retail,Business,0.6,East,1,11,Poor
CUST02952,Thomas Mullins,SME,Salary,11.7,North,0,9,Good
CUST02953,Katherine Mccall,Retail,Business,9.6,West,1,14,Fair
CUST02954,Manuel Phillips,SME,Savings,5.9,Central,1,9,Fair
CUST02955,Jeffrey Ballard,Retail,Salary,1.2,Central,1,39,Poor
CUST02956,Jennifer Reilly,Retail,NRI,9.6,North,0,48,Poor
CUST02957,Shane Herrera,Premium,NRI,6.1,Central,0,3,Excellent
CUST02958,Haley Alexander,Retail,Savings,14.1,West,0,29,Very Good
CUST02959,Krista Hunt,Premium,Salary,8.4,South,0,19,Fair
CUST02960,Briana Hardy,Premium,Current,14.1,East,0,36,Very Good
CUST02961,Gerald Neal,Retail,NRI,3.7,North,0,32,Poor
CUST02962,Amanda Gregory,Corporate,Savings,11.0,North,0,7,Poor
CUST02963,Kevin Edwards,Premium,Current,9.5,North,0,28,Excellent
CUST02964,Mark Jenkins,Retail,Salary,11.2,West,0,44,Good
CUST02965,Thomas Brown,Corporate,Business,3.6,Central,0,18,Poor
CUST02966,Savannah Stevens,SME,Current,10.1,South,0,5,Fair
CUST02967,Mary Burnett,Corporate,Salary,7.7,East,0,23,Excellent
CUST02968,Joshua Robles,Retail,Current,11.3,West,0,22,Good
CUST02969,Suzanne Edwards,SME,Savings,5.2,West,0,26,Excellent
CUST02970,Tiffany Baker,Retail,Salary,13.4,East,1,42,Poor
CUST02971,Tina Clark,Corporate,Salary,1.7,South,0,12,Good
CUST02972,Mr. Nicholas Bailey,Retail,Business,12.2,North,0,40,Very Good
CUST02973,Judy Ramirez,SME,Salary,13.0,North,0,19,Good
CUST02974,Crystal Hanson,Corporate,Savings,12.4,North,0,47,Fair
CUST02975,Chad Byrd,SME,Salary,7.9,South,1,1,Very Good
CUST02976,Sara Chang,Retail,Salary,6.9,Central,0,3,Very Good
CUST02977,Justin Boone,Corporate,NRI,14.9,Central,1,27,Fair
CUST02978,Gloria Thompson,Retail,Savings,3.8,West,1,18,Very Good
CUST02979,Aaron Lane,Retail,NRI,8.4,North,0,50,Poor
CUST02980,Michael Taylor,Retail,Current,10.2,Central,0,30,Good
CUST02981,Brian West,Corporate,Current,10.7,West,0,2,Good
CUST02982,John Campbell,Retail,Savings,3.5,North,0,5,Fair
CUST02983,Eric Brown,Corporate,NRI,10.0,West,0,29,Poor
CUST02984,Dawn Price,SME,Current,12.4,West,0,33,Very Good
CUST02985,Mark Nielsen,SME,NRI,1.2,South,0,42,Good
CUST02986,Shannon Parker,Retail,Salary,13.7,West,1,20,Good
CUST02987,Vanessa Dunn,SME,Salary,0.9,West,0,30,Good
CUST02988,Sara Burke,Premium,Salary,5.7,Central,1,42,Good
CUST02989,Thomas Burnett,SME,Salary,0.7,South,0,5,Excellent
CUST02990,Christina Beltran,Premium,Salary,1.6,North,1,50,Fair
CUST02991,James Suarez,SME,Savings,13.7,West,0,21,Very Good
CUST02992,Nicole Logan,Premium,NRI,5.6,North,0,15,Very Good
CUST02993,William Moreno,Premium,NRI,6.7,Central,1,20,Fair
CUST02994,Nicole Mitchell,Corporate,Salary,3.6,East,0,8,Poor
CUST02995,Jamie Reed,SME,Current,9.2,East,0,49,Fair
CUST02996,Stephanie Harris,Premium,Savings,9.1,South,0,31,Good
CUST02997,Linda Williams DDS,Retail,Current,5.9,East,0,12,Good
CUST02998,Betty Barrett,Retail,NRI,5.3,West,0,21,Fair
CUST02999,Beth Sanchez,Corporate,Salary,13.3,North,1,30,Fair
CUST03000,Justin Miles,Premium,Salary,6.1,South,1,27,Very Good
CUST03001,Ashley Murphy,Premium,Business,7.7,South,0,44,Very Good
CUST03002,Donald Vaughn,Corporate,Business,4.6,North,0,26,Excellent
CUST03003,James Lewis,Retail,Salary,11.9,Central,0,33,Excellent
CUST03004,Karen Martinez,Retail,Current,6.3,North,0,26,Good
CUST03005,Michael Grant,Retail,Savings,7.9,South,0,26,Excellent
CUST03006,Tammy Robinson,Corporate,Current,4.2,West,0,36,Excellent
CUST03007,Pamela Bailey,Corporate,Current,14.8,Central,1,40,Poor
CUST03008,David Carroll,Retail,NRI,4.7,Central,1,1,Fair
CUST03009,Rhonda Kennedy,Retail,Current,11.7,North,0,15,Very Good
CUST03010,Calvin James,Corporate,Current,6.7,North,1,50,Excellent
CUST03011,Alejandro Short,Premium,NRI,3.5,South,0,1,Very Good
CUST03012,Jennifer Murphy,Retail,NRI,12.1,North,0,11,Excellent
CUST03013,Michael Curry,Premium,NRI,5.3,North,0,2,Excellent
CUST03014,Brandon Brock,Corporate,NRI,13.0,North,0,1,Good
CUST03015,Garrett Richardson,Corporate,NRI,13.8,South,0,31,Poor
CUST03016,Mrs. Jennifer Miles DVM,Corporate,Savings,13.0,West,1,44,Fair
CUST03017,Andre Myers,SME,Business,1.0,South,0,16,Fair
CUST03018,John Hendricks,Retail,Business,11.9,East,0,22,Good
CUST03019,Destiny Silva,SME,Savings,6.5,North,0,42,Good
CUST03020,Kelsey Lee,Retail,Savings,13.2,East,0,18,Fair
CUST03021,Lisa Berg,Retail,Current,9.8,East,0,47,Fair
CUST03022,Denise Henry,Retail,Savings,12.6,Central,0,17,Poor
CUST03023,Jessica Davenport,Retail,Business,7.7,South,0,30,Excellent
CUST03024,Richard Jensen DDS,Retail,Salary,8.3,East,0,10,Poor
CUST03025,Bryan Simpson,Premium,Salary,2.6,South,1,35,Fair
CUST03026,Dillon Howard,Corporate,Salary,11.9,Central,0,21,Excellent
CUST03027,Alexandria Cook,Premium,Current,6.6,West,0,16,Fair
CUST03028,Emily Rowe DDS,Premium,Business,7.8,West,0,6,Poor
CUST03029,Deborah Chapman,Premium,NRI,11.9,North,0,3,Poor
CUST03030,Angela Roberson,Corporate,NRI,9.2,North,1,41,Poor
CUST03031,Diane Barton,Premium,Salary,3.4,North,1,43,Excellent
CUST03032,Kristen Robinson,Retail,Current,9.1,East,0,21,Very Good
CUST03033,Jeffrey Lambert,SME,Salary,6.4,Central,0,13,Very Good
CUST03034,Jacqueline Jones,Retail,Savings,7.3,South,0,18,Fair
CUST03035,Mark Mcgee,SME,Savings,0.9,West,0,24,Excellent
CUST03036,Glenn Lopez PhD,SME,Current,3.5,East,0,27,Good
CUST03037,Jacob Huerta,Corporate,Current,4.6,South,0,4,Very Good
CUST03038,Breanna Wilson,Premium,Current,10.8,West,0,22,Excellent
CUST03039,Elizabeth Torres,Corporate,Current,0.7,East,0,24,Excellent
CUST03040,Jonathan Wood,Premium,Salary,6.4,East,0,40,Very Good
CUST03041,Kimberly Walter,Retail,Current,13.9,Central,0,45,Excellent
CUST03042,Ryan Bentley,Retail,Current,2.1,East,1,10,Excellent
CUST03043,Jennifer Pierce,Retail,Current,8.0,South,0,2,Very Good
CUST03044,Sabrina Hill,SME,Savings,11.9,Central,1,40,Poor
CUST03045,Tommy Henry,Retail,Business,14.2,East,0,6,Fair
CUST03046,James Rivas,Retail,Savings,11.3,East,1,48,Good
CUST03047,Justin Pittman,SME,Savings,10.9,Central,1,18,Fair
CUST03048,Ivan Barnett,Retail,Savings,12.5,Central,0,17,Poor
CUST03049,Shannon Brock,Retail,Business,7.0,North,0,38,Poor
CUST03050,Michelle Evans,Corporate,Business,12.2,North,0,45,Excellent
CUST03051,Terri Howell,Retail,Savings,0.6,East,0,23,Fair
CUST03052,Michelle Lewis,Retail,Current,13.9,West,0,46,Poor
CUST03053,Lindsey Miles,Retail,Savings,6.9,Central,0,30,Fair
CUST03054,Christian Rivers,Retail,Savings,8.5,West,0,21,Poor
CUST03055,Steve Williams,SME,NRI,4.2,East,0,10,Good
CUST03056,Edward Wells,Retail,NRI,11.3,North,0,43,Poor
CUST03057,Robert Welch,Premium,Savings,1.6,South,0,13,Fair
CUST03058,Tracy Hill,SME,Business,13.2,South,0,12,Excellent
CUST03059,Victor Wilkins,Retail,Savings,12.5,Central,1,9,Fair
CUST03060,Douglas Miller,SME,Salary,3.6,South,0,4,Very Good
CUST03061,Raven Flores,Retail,Savings,12.2,East,0,39,Fair
CUST03062,Crystal Stewart,SME,Savings,11.9,Central,0,24,Good
CUST03063,Walter Phillips,Corporate,Salary,9.7,South,0,34,Good
CUST03064,Steven Copeland,Corporate,Savings,5.9,North,1,39,Good
CUST03065,Michael Davis,SME,Savings,4.4,East,0,41,Poor
CUST03066,Robert Wallace,Retail,Savings,3.9,South,0,5,Good
CUST03067,Tyrone Townsend,Retail,NRI,5.1,North,0,15,Fair
CUST03068,Mary Jenkins,Retail,Current,13.6,South,1,50,Excellent
CUST03069,Courtney Lopez,Retail,NRI,1.6,West,1,4,Good
CUST03070,Tina Lloyd,Corporate,Current,12.5,West,0,39,Fair
CUST03071,Sandra Keller,Retail,Current,5.6,North,1,8,Poor
CUST03072,Martin Henry,Retail,Salary,8.1,North,0,49,Poor
CUST03073,Patricia Freeman,Retail,Savings,12.0,West,1,45,Excellent
CUST03074,Connie Gates,Corporate,Savings,13.3,North,0,24,Excellent
CUST03075,Brandon Bush,Retail,Current,5.5,East,0,28,Fair
CUST03076,Joel Bowen,Corporate,Salary,7.2,East,0,43,Excellent
CUST03077,Tyler Gay,Retail,NRI,6.5,Central,0,27,Excellent
CUST03078,Nathan Williams,Corporate,Salary,0.7,West,0,1,Poor
CUST03079,Robert Wilson,Retail,Salary,4.8,East,1,34,Fair
CUST03080,Jill Frye,Premium,Current,7.2,North,0,17,Excellent
CUST03081,Jonathan Soto,Retail,NRI,6.5,North,1,37,Fair
CUST03082,Mark Sweeney,Premium,NRI,11.0,East,0,38,Good
CUST03083,Abigail Hardy,Retail,Current,6.1,Central,0,26,Poor
CUST03084,Pamela Ray,Retail,NRI,7.6,West,1,24,Poor
CUST03085,Christopher Thomas,Premium,NRI,6.7,West,1,39,Poor
CUST03086,Randy Miranda,SME,Savings,11.2,North,0,21,Very Good
CUST03087,Vincent Campbell,SME,Savings,13.0,West,0,30,Fair
CUST03088,Jonathan Huang,Retail,NRI,8.2,West,0,47,Good
CUST03089,Tara Howard,SME,Savings,11.9,West,1,48,Excellent
CUST03090,Wendy Vega,Corporate,NRI,4.8,North,1,13,Good
CUST03091,Jessica Mason,Retail,Current,8.3,South,0,37,Fair
CUST03092,Ruth Gross,Retail,Current,5.5,South,1,3,Poor
CUST03093,Carlos Mcconnell,Corporate,Salary,6.5,West,0,32,Very Good
CUST03094,Jeanette Dixon,Corporate,Current,11.1,South,0,35,Fair
CUST03095,Henry Mccormick,SME,NRI,13.3,West,0,19,Fair
CUST03096,Mr. Raymond Allen,SME,Savings,2.3,Central,1,14,Excellent
CUST03097,Kimberly Powell,Retail,Savings,9.7,North,0,48,Good
CUST03098,Shane Miller,Corporate,Current,8.9,East,0,22,Good
CUST03099,Tiffany Mann,Premium,NRI,2.2,North,0,17,Excellent
CUST03100,Krystal Black,Retail,Business,3.6,Central,0,4,Very Good
CUST03101,Cynthia Sharp,SME,Salary,5.0,East,0,45,Poor
CUST03102,Sherri Brown,Premium,NRI,2.9,North,0,40,Poor
CUST03103,Mario Brown,SME,Current,4.0,Central,0,19,Very Good
CUST03104,Kelly Kerr,SME,Business,4.4,East,0,37,Excellent
CUST03105,Amanda Rodriguez,Retail,Savings,5.4,East,0,2,Fair
CUST03106,Joan White,Corporate,Current,11.4,Central,0,15,Good
CUST03107,Brian Shaffer,Retail,Salary,8.8,South,0,2,Fair
CUST03108,Destiny Johnson MD,Retail,Business,14.8,North,0,11,Good
CUST03109,Jeffery Mckenzie,Retail,Business,6.5,East,0,45,Fair
CUST03110,Gail Mccoy,Corporate,Current,11.4,Central,0,23,Excellent
CUST03111,Annette Anderson,Retail,NRI,13.1,West,0,10,Excellent
CUST03112,Justin Lopez,Premium,Current,10.3,West,1,3,Very Good
CUST03113,Erin Murphy,Retail,Business,6.5,North,0,5,Fair
CUST03114,Zachary Williams,Premium,Savings,11.4,North,0,3,Fair
CUST03115,Cynthia Ellis,Retail,Salary,3.5,Central,0,38,Very Good
CUST03116,Olivia Atkinson,Retail,Savings,5.2,West,1,13,Very Good
CUST03117,James Nelson,Retail,Business,8.4,East,0,42,Excellent
CUST03118,Jamie Quinn,Retail,Savings,8.8,Central,0,19,Excellent
CUST03119,William Hoffman,SME,NRI,0.8,West,0,40,Fair
CUST03120,Mr. Benjamin Carpenter,Retail,Current,14.2,West,0,50,Excellent
CUST03121,Michelle Diaz,Retail,Business,10.6,Central,1,35,Excellent
CUST03122,Clayton Peterson,Corporate,Salary,7.7,Central,0,24,Fair
CUST03123,Jacqueline Coleman,SME,Salary,14.0,Central,0,24,Very Good
CUST03124,Shawn Wheeler,Premium,NRI,6.9,East,0,17,Fair
CUST03125,George Williams,Corporate,Savings,14.7,South,1,40,Poor
CUST03126,Jessica Bennett,Retail,Savings,7.9,West,1,10,Fair
CUST03127,Randy Russell,Premium,Salary,2.2,West,0,2,Poor
CUST03128,Dakota Edwards,SME,Business,11.6,South,1,44,Fair
CUST03129,Leslie Bridges,Premium,Savings,10.3,South,0,23,Poor
CUST03130,Heather Jacobs,SME,Business,11.7,North,0,6,Poor
CUST03131,James Brown,Premium,Salary,14.3,East,0,2,Fair
CUST03132,Charles Brown,Retail,Business,11.8,East,1,21,Excellent
CUST03133,Jeffrey Martinez,Retail,NRI,9.4,North,0,35,Good
CUST03134,Cheryl Dunlap,Retail,Salary,12.9,South,0,49,Excellent
CUST03135,Sara Smith,SME,Business,10.3,Central,0,29,Poor
CUST03136,Chelsea Bishop,Premium,Current,6.4,East,0,7,Fair
CUST03137,Richard Jacobson,Retail,NRI,13.3,East,0,29,Fair
CUST03138,Andrea Garcia,Corporate,Business,3.7,Central,0,37,Fair
CUST03139,Haley Bailey,Corporate,Salary,10.9,West,1,23,Fair
CUST03140,Phyllis James,Retail,Business,13.3,North,0,33,Good
CUST03141,Jamie Robbins,Premium,Current,11.1,Central,0,8,Very Good
CUST03142,Alan Miller,Premium,Savings,10.6,East,1,12,Poor
CUST03143,Susan Conway,Retail,Business,11.4,East,0,46,Good
CUST03144,John Franklin,Corporate,Salary,7.2,East,0,48,Excellent
CUST03145,Catherine Brady,Retail,Current,13.2,East,0,10,Very Good
CUST03146,Daniel Kim,Retail,Savings,3.4,Central,0,15,Very Good
CUST03147,Scott Webb,Retail,Business,2.3,North,0,24,Fair
CUST03148,Sherri Williams,Retail,Savings,4.6,North,0,26,Good
CUST03149,Kevin Hayes,Retail,Business,8.2,East,0,47,Excellent
CUST03150,Adam George,Retail,Business,7.9,Central,0,42,Fair
CUST03151,Leonard Simpson,Retail,NRI,12.4,East,1,39,Fair
CUST03152,Taylor Allen,Retail,Savings,6.4,East,0,3,Poor
CUST03153,Tammy Campbell,Corporate,Savings,7.5,South,0,2,Very Good
CUST03154,Monica Turner,Retail,Current,0.7,West,1,6,Excellent
CUST03155,Nicole White,Premium,Business,6.4,West,1,21,Very Good
CUST03156,Elizabeth Hansen,SME,Business,9.9,North,1,9,Good
CUST03157,Chelsea Hooper,SME,NRI,0.7,West,0,10,Poor
CUST03158,Kimberly Freeman,Premium,Savings,4.6,North,1,36,Fair
CUST03159,Jennifer Gutierrez,Retail,Current,3.5,West,0,3,Poor
CUST03160,Natalie Burch,Premium,Savings,1.1,North,0,41,Fair
CUST03161,Carla Hughes,SME,Salary,7.4,East,1,24,Poor
CUST03162,Kimberly Macdonald,SME,Current,3.1,West,0,22,Fair
CUST03163,Brian Spencer,Retail,Salary,11.3,Central,0,49,Very Good
CUST03164,Kenneth Gonzales,SME,Current,12.8,South,1,14,Very Good
CUST03165,Eric Rice,Corporate,NRI,8.4,West,0,42,Very Good
CUST03166,William Bradley,Premium,Business,14.7,North,0,45,Very Good
CUST03167,Leslie Jones,Corporate,Savings,7.0,Central,0,44,Poor
