Customer_ID,Customer_Name,Customer_Segment,Account_Type,Tenure_Years,Region,Is_Premium,Monthly_Txn_Count,Credit_Score_Band,Tenure_Tier,Activity_Tier
CUST02163,David Clark,SME,Salary,8.3,Central,1,10,Fair,Loyal (7yr+),Low
CUST02164,Sarah Medina,Premium,Salary,12.9,West,0,1,Fair,Loyal (7yr+),Low
CUST02165,Rodney Sosa,Retail,Current,1.2,East,1,32,Poor,Growing (1-3yr),High
CUST02166,Sarah Lee,Premium,NRI,12.6,Central,0,30,Very Good,Loyal (7yr+),High
CUST02167,Brian Conner,Retail,Salary,12.7,Central,0,8,Poor,Loyal (7yr+),Low
CUST02168,Michael Smith,Corporate,Salary,4.6,East,0,21,Good,Established (3-7yr),Medium
CUST02169,Katelyn White,Corporate,Salary,7.2,West,0,22,Good,Loyal (7yr+),Medium
CUST02170,Sergio Davis,Corporate,Savings,6.9,North,0,18,Very Good,Established (3-7yr),Medium
CUST02171,Melanie Johnson,Corporate,Savings,3.7,North,1,2,Very Good,Established (3-7yr),Low
CUST02172,Dr. Matthew Morton,Corporate,NRI,6.3,South,0,48,Very Good,Established (3-7yr),Very High
CUST02173,Brian Gibbs,Retail,Current,1.1,East,0,44,Fair,Growing (1-3yr),Very High
CUST02174,Jose Cannon,Premium,NRI,4.5,West,0,9,Poor,Established (3-7yr),Low
CUST02175,Meghan Ferguson,SME,Current,12.3,South,0,3,Good,Loyal (7yr+),Low
CUST02176,Ashley West,Retail,Business,4.6,East,0,26,Poor,Established (3-7yr),High
CUST02177,Bonnie Gonzalez,Retail,Salary,12.4,South,0,21,Poor,Loyal (7yr+),Medium
CUST02178,Robert Bryant,Retail,Current,8.2,North,0,30,Poor,Loyal (7yr+),High
CUST02179,Tara Gonzalez,Premium,Salary,13.3,South,0,28,Very Good,Loyal (7yr+),High
CUST02180,Michael Williams,Retail,Current,8.8,East,0,36,Very Good,Loyal (7yr+),High
CUST02181,Ashley Floyd,Retail,Business,0.9,East,1,26,Good,New (0-1yr),High
CUST02182,Angela Stafford,Retail,Current,10.3,South,1,34,Good,Loyal (7yr+),High
CUST02183,Gerald Oneal,Retail,NRI,1.2,East,0,8,Good,Growing (1-3yr),Low
CUST02184,Jonathan Moses,Corporate,Savings,7.0,North,0,10,Poor,Established (3-7yr),Low
CUST02185,Gloria Jackson,Retail,Salary,14.0,North,0,48,Very Good,Loyal (7yr+),Very High
CUST02186,Anna Cruz,Corporate,Savings,2.9,East,1,43,Fair,Growing (1-3yr),Very High
CUST02187,Shannon Norman,Corporate,Current,6.2,North,0,50,Poor,Established (3-7yr),Very High
CUST02188,Rachel Wang,SME,NRI,11.1,East,0,14,Excellent,Loyal (7yr+),Medium
CUST02189,Amanda Wall,Retail,Current,13.3,South,0,40,Poor,Loyal (7yr+),High
CUST02190,Joshua Solomon,SME,Business,10.2,West,0,15,Very Good,Loyal (7yr+),Medium
CUST02191,Jessica Hudson,Retail,Business,4.2,Central,0,17,Excellent,Established (3-7yr),Medium
CUST02192,Heather Mccarthy,Premium,Business,10.3,East,1,18,Poor,Loyal (7yr+),Medium
CUST02193,Beth Tucker,Corporate,Current,4.8,South,0,32,Very Good,Established (3-7yr),High
CUST02194,Katherine Lane,Retail,Business,10.9,Central,0,38,Very Good,Loyal (7yr+),High
CUST02195,Zachary Gillespie,Retail,Current,14.3,North,1,23,Fair,Loyal (7yr+),Medium
CUST02196,Maria Johnson,Retail,Current,11.0,West,1,46,Poor,Loyal (7yr+),Very High
CUST02197,Eric Rice,Premium,NRI,13.0,East,0,23,Very Good,Loyal (7yr+),Medium
CUST02198,Karen Martinez,Corporate,Salary,0.5,Central,0,35,Good,New (0-1yr),High
CUST02199,Jimmy Foster,Premium,Savings,10.9,South,0,39,Very Good,Loyal (7yr+),High
CUST02200,Natalie Smith,SME,Salary,12.5,Central,1,15,Fair,Loyal (7yr+),Medium
CUST02201,Seth Cohen,SME,Savings,1.1,South,0,24,Very Good,Growing (1-3yr),Medium
CUST02202,Robert Bennett,Retail,Savings,13.1,North,0,28,Poor,Loyal (7yr+),High
CUST02203,Gregory Wiggins,Retail,Current,4.2,Central,1,16,Poor,Established (3-7yr),Medium
CUST02204,Jaclyn Boyd,Retail,Business,10.1,East,0,16,Excellent,Loyal (7yr+),Medium
CUST02205,Timothy Martin,Retail,Business,12.1,Central,0,40,Poor,Loyal (7yr+),High
CUST02206,Alexandra Le,Retail,Business,10.1,North,0,39,Excellent,Loyal (7yr+),High
CUST02207,Elizabeth Collier,Corporate,Salary,1.8,Central,0,6,Good,Growing (1-3yr),Low
CUST02208,Mark Hayes,Retail,Business,9.1,West,1,2,Fair,Loyal (7yr+),Low
CUST02209,Margaret Cooper,Retail,NRI,8.5,West,0,13,Good,Loyal (7yr+),Medium
CUST02210,Alan Jones,SME,Current,13.6,East,1,44,Excellent,Loyal (7yr+),Very High
CUST02211,Crystal Mclean,Corporate,Business,6.4,East,1,47,Very Good,Established (3-7yr),Very High
CUST02212,James Davidson,Retail,Business,5.2,South,0,9,Very Good,Established (3-7yr),Low
CUST02213,Amy Rodriguez,Corporate,Business,11.4,South,1,34,Good,Loyal (7yr+),High
CUST02214,Valerie Jones,SME,Salary,6.5,North,0,17,Very Good,Established (3-7yr),Medium
CUST02215,Sara White,Retail,Current,9.9,West,0,27,Excellent,Loyal (7yr+),High
CUST02216,Leah Schneider,Retail,NRI,9.9,West,0,29,Fair,Loyal (7yr+),High
CUST02217,Kyle Morton,Premium,Business,13.4,North,0,37,Poor,Loyal (7yr+),High
CUST02218,Michelle Wood,Retail,Savings,9.2,East,0,43,Excellent,Loyal (7yr+),Very High
CUST02219,Travis Villanueva,Premium,Salary,7.8,West,0,22,Excellent,Loyal (7yr+),Medium
CUST02220,David Marshall,Corporate,Business,2.5,North,0,24,Poor,Growing (1-3yr),Medium
CUST02221,Jerry Knight,Retail,Business,2.2,North,0,7,Poor,Growing (1-3yr),Low
CUST02222,Michael Jennings,Retail,Salary,2.7,West,0,34,Fair,Growing (1-3yr),High
CUST02223,Jesse Frazier,Retail,NRI,3.0,South,0,48,Fair,Growing (1-3yr),Very High
CUST02224,Gregory Mathews,Premium,Savings,9.7,Central,0,12,Fair,Loyal (7yr+),Medium
CUST02225,Christine Morse,Corporate,Savings,11.2,East,0,23,Very Good,Loyal (7yr+),Medium
CUST02226,Jessica Evans DVM,Premium,NRI,8.2,Central,1,15,Excellent,Loyal (7yr+),Medium
CUST02227,Mrs. Alexis White,Retail,Salary,12.5,West,0,33,Poor,Loyal (7yr+),High
CUST02228,Anthony Hughes,Retail,Business,14.9,South,0,13,Excellent,Loyal (7yr+),Medium
CUST02229,April Potts,Retail,NRI,12.4,Central,0,23,Excellent,Loyal (7yr+),Medium
CUST02230,Stephanie Howard,Corporate,Salary,10.6,North,1,38,Fair,Loyal (7yr+),High
CUST02231,Antonio Klein,Premium,Salary,8.2,East,0,32,Fair,Loyal (7yr+),High
CUST02232,Leah Livingston,Retail,Salary,7.0,North,0,45,Excellent,Established (3-7yr),Very High
CUST02233,Timothy Hayes,Corporate,Salary,1.7,Central,0,50,Fair,Growing (1-3yr),Very High
CUST02234,Robert Moreno,Retail,Savings,6.3,North,1,35,Very Good,Established (3-7yr),High
CUST02235,Steven Cameron,Retail,Salary,13.7,West,0,1,Poor,Loyal (7yr+),Low
CUST02236,Todd Carlson,Retail,NRI,12.2,East,1,47,Excellent,Loyal (7yr+),Very High
CUST02237,April Pierce,SME,Business,3.6,South,0,45,Poor,Established (3-7yr),Very High
CUST02238,Jeremy Gonzalez,Retail,Business,7.3,West,0,5,Very Good,Loyal (7yr+),Low
CUST02239,Tony Daniel,Corporate,Current,12.3,North,0,13,Fair,Loyal (7yr+),Medium
CUST02240,Anna Reilly,SME,NRI,1.5,Central,0,5,Good,Growing (1-3yr),Low
CUST02241,Kevin Marks,Retail,Current,6.1,Central,0,32,Very Good,Established (3-7yr),High
CUST02242,Julie Odom,Corporate,NRI,12.9,North,1,21,Good,Loyal (7yr+),Medium
CUST02243,Stephen Smith,Retail,Salary,6.4,East,0,24,Poor,Established (3-7yr),Medium
CUST02244,Keith Brooks,Retail,Current,1.6,North,1,18,Excellent,Growing (1-3yr),Medium
CUST02245,Ms. Dana Murray,Premium,Salary,8.4,North,0,21,Fair,Loyal (7yr+),Medium
CUST02246,Oscar Gonzales,Retail,NRI,13.0,West,0,10,Very Good,Loyal (7yr+),Low
CUST02247,Jessica Brown,SME,Savings,9.1,North,1,24,Fair,Loyal (7yr+),Medium
CUST02248,Jeremy Jones MD,Corporate,Savings,3.8,West,0,40,Good,Established (3-7yr),High
CUST02249,Ernest Thomas,SME,Savings,6.1,East,0,47,Good,Established (3-7yr),Very High
CUST02250,Laura Hooper,SME,Savings,7.0,East,0,21,Excellent,Established (3-7yr),Medium
CUST02251,Robert Mendoza,Corporate,Business,8.9,East,1,25,Good,Loyal (7yr+),Medium
CUST02252,Elizabeth Velazquez,Retail,Savings,11.5,East,0,23,Excellent,Loyal (7yr+),Medium
CUST02253,Kerry Morgan,Retail,NRI,1.9,West,0,22,Very Good,Growing (1-3yr),Medium
CUST02254,Monica Sloan,Retail,Savings,13.4,North,0,4,Excellent,Loyal (7yr+),Low
CUST02255,Melissa Hayes,Retail,Business,0.7,Central,0,34,Good,New (0-1yr),High
CUST02256,Juan Brady,Corporate,Salary,5.9,East,0,6,Poor,Established (3-7yr),Low
CUST02257,Rachel Molina,Retail,Current,0.9,West,1,28,Excellent,New (0-1yr),High
CUST02258,Luke Edwards,Retail,Salary,6.2,Central,0,31,Fair,Established (3-7yr),High
CUST02259,Mandy Coleman,Corporate,Salary,8.1,North,0,35,Poor,Loyal (7yr+),High
CUST02260,Sarah Graham,Premium,Current,7.9,West,0,39,Excellent,Loyal (7yr+),High
CUST02261,Ashley George,Retail,Savings,2.9,East,0,42,Fair,Growing (1-3yr),Very High
CUST02262,Emily Acosta,Premium,Savings,9.9,West,0,23,Poor,Loyal (7yr+),Medium
CUST02263,Ashley Hardin,Corporate,NRI,1.1,West,0,6,Excellent,Growing (1-3yr),Low
CUST02264,Gabriel Aguilar,Corporate,Savings,11.5,North,0,16,Very Good,Loyal (7yr+),Medium
CUST02265,Angela Hicks,Retail,Savings,14.2,East,0,2,Fair,Loyal (7yr+),Low
CUST02266,Monica Cunningham,Retail,NRI,5.4,Central,0,24,Very Good,Established (3-7yr),Medium
CUST02267,Zachary Parks,SME,Current,8.0,North,1,17,Good,Loyal (7yr+),Medium
CUST02268,Steven Walsh,Retail,NRI,6.0,North,0,45,Excellent,Established (3-7yr),Very High
CUST02269,Corey Torres,Retail,Savings,0.6,South,1,1,Excellent,New (0-1yr),Low
CUST02270,Nicole Lawson,SME,Savings,6.1,North,0,6,Fair,Established (3-7yr),Low
CUST02271,Catherine Mckay,SME,Savings,12.0,North,0,5,Excellent,Loyal (7yr+),Low
CUST02272,Nicole Clay,Retail,NRI,9.1,South,0,45,Good,Loyal (7yr+),Very High
CUST02273,Rebecca Cantu,Corporate,Current,2.0,North,0,50,Excellent,Growing (1-3yr),Very High
CUST02274,John Jones,Retail,Business,12.8,East,1,29,Poor,Loyal (7yr+),High
CUST02275,Debra Adams,Retail,NRI,8.2,West,1,12,Very Good,Loyal (7yr+),Medium
CUST02276,Jonathan Smith,Retail,Current,12.7,South,0,39,Good,Loyal (7yr+),High
CUST02277,Tina Gilbert,Retail,Savings,8.9,South,0,47,Good,Loyal (7yr+),Very High
CUST02278,Elizabeth Smith,Premium,Current,8.6,North,0,3,Very Good,Loyal (7yr+),Low
CUST02279,David Rosario,Premium,Salary,2.0,South,0,48,Very Good,Growing (1-3yr),Very High
CUST02280,Caroline Lopez,Retail,Salary,2.9,East,0,1,Good,Growing (1-3yr),Low
CUST02281,Brandon Henderson,Retail,Business,14.6,Central,0,27,Very Good,Loyal (7yr+),High
CUST02282,Mitchell Mcintosh,Retail,Savings,3.8,North,0,48,Fair,Established (3-7yr),Very High
CUST02283,Troy Lee,SME,Business,14.7,North,0,24,Very Good,Loyal (7yr+),Medium
CUST02284,Karen Sanders,Corporate,Salary,8.2,East,0,44,Poor,Loyal (7yr+),Very High
CUST02285,Kevin Adams,Premium,Business,2.5,North,0,19,Poor,Growing (1-3yr),Medium
CUST02286,Donna Thompson,Premium,Salary,1.9,North,0,8,Fair,Growing (1-3yr),Low
CUST02287,Tanya Alvarez,SME,Salary,3.5,North,1,44,Very Good,Established (3-7yr),Very High
CUST02288,Angelica Sawyer,Retail,Current,13.9,East,0,47,Poor,Loyal (7yr+),Very High
CUST02289,Mr. Michael Ruiz DDS,Premium,Savings,6.5,North,1,2,Excellent,Established (3-7yr),Low
CUST02290,Donna Bishop,SME,Salary,6.2,East,0,30,Very Good,Established (3-7yr),High
CUST02291,Aaron Oconnell,Retail,Savings,5.0,East,0,30,Fair,Established (3-7yr),High
CUST02292,Mr. Jacob Price,Retail,Business,2.6,Central,1,49,Very Good,Growing (1-3yr),Very High
CUST02293,William Jones,Retail,Business,7.6,West,0,39,Good,Loyal (7yr+),High
CUST02294,Allison Wilson,Retail,Salary,2.4,East,0,45,Good,Growing (1-3yr),Very High
CUST02295,Glen Hood,Retail,Savings,12.6,South,0,32,Poor,Loyal (7yr+),High
CUST02296,Chad Dixon,Corporate,Salary,5.9,South,1,1,Good,Established (3-7yr),Low
CUST02297,Michael Thompson,SME,Salary,5.9,Central,0,38,Fair,Established (3-7yr),High
CUST02298,Robert Gross,Corporate,Current,7.4,West,1,13,Poor,Loyal (7yr+),Medium
CUST02299,Kevin Boyd,Retail,Business,6.9,North,0,11,Fair,Established (3-7yr),Medium
CUST02300,Jessica Smith,Corporate,Savings,14.9,South,0,10,Fair,Loyal (7yr+),Low
CUST02301,Vanessa Underwood,Retail,Business,8.4,East,1,48,Good,Loyal (7yr+),Very High
CUST02302,Kayla Harris,Retail,Current,1.8,South,0,26,Good,Growing (1-3yr),High
CUST02303,Ryan Campbell,Corporate,NRI,9.3,Central,0,20,Fair,Loyal (7yr+),Medium
CUST02304,Cheryl Garcia,Retail,Business,2.7,West,0,17,Good,Growing (1-3yr),Medium
CUST02305,Jasmine Mccormick,Retail,Current,0.9,West,1,17,Good,New (0-1yr),Medium
CUST02306,Russell Mitchell,Premium,Business,14.6,North,0,4,Good,Loyal (7yr+),Low
CUST02307,Edward Sharp,Corporate,Savings,11.7,Central,0,5,Very Good,Loyal (7yr+),Low
CUST02308,Seth Clark,Retail,Current,14.7,Central,1,23,Fair,Loyal (7yr+),Medium
CUST02309,James Walker,Retail,NRI,7.4,South,1,46,Excellent,Loyal (7yr+),Very High
CUST02310,Madison Carpenter,Premium,Business,8.2,Central,0,10,Fair,Loyal (7yr+),Low
CUST02311,Greg Schaefer,Corporate,Current,2.9,West,0,46,Poor,Growing (1-3yr),Very High
CUST02312,Matthew Lee,SME,NRI,4.1,West,0,28,Good,Established (3-7yr),High
CUST02313,Roy Lewis,SME,Savings,12.7,East,1,33,Good,Loyal (7yr+),High
CUST02314,Nicholas Rivera,Premium,Business,5.7,East,0,43,Excellent,Established (3-7yr),Very High
CUST02315,Reginald Poole,Retail,Salary,12.5,West,0,26,Poor,Loyal (7yr+),High
CUST02316,Michelle Webb,Retail,Savings,10.8,South,0,50,Very Good,Loyal (7yr+),Very High
CUST02317,Suzanne Holland,SME,Savings,3.1,North,0,48,Fair,Established (3-7yr),Very High
CUST02318,Scott Miller,Corporate,Savings,7.9,East,1,29,Very Good,Loyal (7yr+),High
CUST02319,Cynthia Morrow,Retail,Savings,10.3,East,0,27,Poor,Loyal (7yr+),High
CUST02320,Julia Johnson,Retail,NRI,3.9,North,0,18,Excellent,Established (3-7yr),Medium
CUST02321,Cassie Green,Retail,Salary,12.5,East,0,40,Poor,Loyal (7yr+),High
CUST02322,Melissa Chambers MD,SME,Business,8.4,Central,0,10,Excellent,Loyal (7yr+),Low
CUST02323,Timothy Mcguire,Retail,Savings,2.9,South,0,42,Very Good,Growing (1-3yr),Very High
CUST02324,David Reynolds,Retail,Business,9.0,South,0,5,Very Good,Loyal (7yr+),Low
CUST02325,Angela Yates,Retail,Current,15.0,North,0,10,Poor,Loyal (7yr+),Low
CUST02326,Caleb Richard,Retail,Savings,2.7,North,1,50,Poor,Growing (1-3yr),Very High
CUST02327,Michael Gardner,SME,Savings,12.3,West,0,21,Good,Loyal (7yr+),Medium
CUST02328,Tracey Wiggins,Retail,Business,3.5,North,0,24,Excellent,Established (3-7yr),Medium
CUST02329,Martha Mann,SME,Salary,11.8,South,0,38,Good,Loyal (7yr+),High
CUST02330,Diane Hoffman,Retail,Current,11.2,North,1,3,Fair,Loyal (7yr+),Low
CUST02331,Michael Jones,Retail,Salary,4.9,South,0,40,Fair,Established (3-7yr),High
CUST02332,Alexander Burton II,Retail,Business,5.2,West,0,31,Poor,Established (3-7yr),High
CUST02333,Rhonda Henry,Premium,NRI,12.0,West,0,41,Very Good,Loyal (7yr+),Very High
CUST02334,Gary Chandler,Corporate,Savings,7.2,South,1,37,Fair,Loyal (7yr+),High
CUST02335,Nathan Peters,Premium,NRI,11.1,West,0,2,Fair,Loyal (7yr+),Low
CUST02336,Gary Nicholson,Retail,Business,2.6,North,0,2,Good,Growing (1-3yr),Low
CUST02337,Brittney Howard,Retail,Business,12.9,East,0,39,Good,Loyal (7yr+),High
CUST02338,Mitchell Collier,Corporate,Business,10.8,South,0,49,Fair,Loyal (7yr+),Very High
CUST02339,Kristen Moore,Retail,Business,13.7,Central,1,42,Poor,Loyal (7yr+),Very High
CUST02340,Jared Lambert,Corporate,Savings,2.4,Central,1,44,Good,Growing (1-3yr),Very High
CUST02341,Dana Reeves,Retail,NRI,9.1,Central,0,34,Fair,Loyal (7yr+),High
CUST02342,Michael Dominguez,Retail,Current,9.2,East,0,42,Very Good,Loyal (7yr+),Very High
CUST02343,Alexa Ibarra,Corporate,Savings,5.6,East,0,20,Good,Established (3-7yr),Medium
CUST02344,Jennifer Little,Retail,Business,7.1,West,0,33,Fair,Loyal (7yr+),High
CUST02345,John Hurley,SME,Business,1.1,South,0,4,Excellent,Growing (1-3yr),Low
CUST02346,Bradley Lang,Retail,Savings,11.3,Central,0,45,Good,Loyal (7yr+),Very High
CUST02347,Natalie Garrett,Retail,NRI,8.5,North,1,44,Excellent,Loyal (7yr+),Very High
CUST02348,Kelly Zuniga,SME,NRI,1.3,South,0,11,Good,Growing (1-3yr),Medium
CUST02349,Joshua Mccoy,Corporate,Salary,10.4,South,0,42,Good,Loyal (7yr+),Very High
CUST02350,Melissa Gutierrez,Premium,Salary,7.3,East,0,47,Excellent,Loyal (7yr+),Very High
CUST02351,Paula Moyer,Corporate,Salary,1.0,West,1,5,Poor,New (0-1yr),Low
CUST02352,Tammy Mcpherson,Retail,Business,14.6,West,1,25,Fair,Loyal (7yr+),Medium
CUST02353,Lauren Dominguez,Corporate,Savings,14.3,Central,0,49,Poor,Loyal (7yr+),Very High
CUST02354,Hector Perez,Retail,Savings,7.9,Central,1,37,Poor,Loyal (7yr+),High
CUST02355,Danielle Valencia,Corporate,Salary,1.9,South,0,34,Fair,Growing (1-3yr),High
CUST02356,Peter Norman,Retail,NRI,11.4,West,1,9,Very Good,Loyal (7yr+),Low
CUST02357,Ryan Jackson,Retail,Salary,7.6,South,0,6,Poor,Loyal (7yr+),Low
CUST02358,Brandon Duncan,Premium,Savings,4.9,North,0,18,Poor,Established (3-7yr),Medium
CUST02359,Robert Smith,Retail,Business,7.6,East,0,14,Poor,Loyal (7yr+),Medium
CUST02360,Cassie Olson,Retail,Salary,8.1,West,0,19,Very Good,Loyal (7yr+),Medium
CUST02361,Christian Page,Retail,Current,8.7,South,0,14,Good,Loyal (7yr+),Medium
CUST02362,Alexander Banks,SME,Current,6.9,East,1,40,Excellent,Established (3-7yr),High
CUST02363,Nancy Gonzalez,Retail,NRI,9.3,Central,0,17,Excellent,Loyal (7yr+),Medium
CUST02364,Alan Swanson,SME,Savings,13.8,North,1,35,Very Good,Loyal (7yr+),High
CUST02365,Carrie Love,Corporate,Business,5.8,South,0,29,Poor,Established (3-7yr),High
CUST02366,Craig Thomas,Premium,Current,11.0,West,0,42,Excellent,Loyal (7yr+),Very High
CUST02367,Matthew Jackson,Retail,Salary,13.5,North,0,17,Very Good,Loyal (7yr+),Medium
CUST02368,Daniel Olson,SME,Business,7.1,North,1,43,Fair,Loyal (7yr+),Very High
CUST02369,Karen Gonzalez,Corporate,Savings,6.9,South,0,8,Excellent,Established (3-7yr),Low
CUST02370,Natalie Sanders,Premium,Salary,9.2,North,0,1,Fair,Loyal (7yr+),Low
CUST02371,Zachary Dorsey,SME,Business,9.1,West,0,45,Poor,Loyal (7yr+),Very High
CUST02372,Christina Snow,Premium,Savings,12.2,South,0,36,Excellent,Loyal (7yr+),High
CUST02373,Laura Stevens,Corporate,Business,7.4,East,0,7,Very Good,Loyal (7yr+),Low
CUST02374,Madison Mcclain,Retail,Current,14.9,North,0,46,Good,Loyal (7yr+),Very High
CUST02375,Courtney Castro,Retail,Current,1.4,West,0,5,Excellent,Growing (1-3yr),Low
CUST02376,Jason Adams,Corporate,Savings,0.5,Central,0,24,Excellent,New (0-1yr),Medium
CUST02377,Jeffery Stein,Premium,Current,9.8,West,0,28,Excellent,Loyal (7yr+),High
CUST02378,Ashley Reyes,Retail,Savings,4.8,East,1,43,Excellent,Established (3-7yr),Very High
CUST02379,Bryan Hernandez,Premium,NRI,4.0,East,0,17,Very Good,Established (3-7yr),Medium
CUST02380,Howard Allen,SME,Current,5.0,North,0,37,Very Good,Established (3-7yr),High
CUST02381,Brenda Wyatt,Premium,Business,4.2,Central,0,20,Good,Established (3-7yr),Medium
CUST02382,Timothy Thompson,Corporate,Business,0.9,North,0,3,Very Good,New (0-1yr),Low
CUST02383,Nicole Morgan,Retail,Savings,14.6,East,1,37,Very Good,Loyal (7yr+),High
CUST02384,Troy Smith,Retail,NRI,3.7,West,0,26,Poor,Established (3-7yr),High
CUST02385,Dr. Douglas Hamilton,Premium,Salary,11.1,South,0,15,Poor,Loyal (7yr+),Medium
CUST02386,Eduardo Carter,Retail,Business,11.6,South,0,48,Fair,Loyal (7yr+),Very High
CUST02387,Randall Jenkins,Retail,NRI,14.0,West,1,8,Good,Loyal (7yr+),Low
CUST02388,Melissa Park,Premium,Business,0.9,Central,0,13,Poor,New (0-1yr),Medium
CUST02389,Todd Higgins,Premium,Savings,13.1,West,0,48,Good,Loyal (7yr+),Very High
CUST02390,Darryl Mcdonald,Retail,Savings,8.1,Central,0,3,Good,Loyal (7yr+),Low
CUST02391,Dwayne Lee,Premium,Salary,9.7,East,0,1,Excellent,Loyal (7yr+),Low
CUST02392,Veronica Wells,Premium,Savings,9.8,North,0,9,Good,Loyal (7yr+),Low
CUST02393,Laura Choi,Retail,Salary,12.4,West,0,31,Excellent,Loyal (7yr+),High
CUST02394,Scott Garcia,Retail,Savings,5.3,East,1,41,Fair,Established (3-7yr),Very High
CUST02395,David Herrera,Retail,Business,11.1,East,0,26,Fair,Loyal (7yr+),High
CUST02396,Richard Sanchez,Premium,Savings,8.2,North,0,17,Fair,Loyal (7yr+),Medium
CUST02397,Jeremy Daniel,SME,Current,12.0,North,0,34,Excellent,Loyal (7yr+),High
CUST02398,Stacey Wright,Retail,NRI,14.9,West,0,9,Excellent,Loyal (7yr+),Low
CUST02399,Connie James,Corporate,Business,3.4,West,0,13,Fair,Established (3-7yr),Medium
CUST02400,Amanda Williams,Retail,NRI,14.9,South,0,5,Excellent,Loyal (7yr+),Low
CUST02401,Michelle Russell,Corporate,Current,1.8,East,0,41,Very Good,Growing (1-3yr),Very High
CUST02402,Jennifer Thornton,Premium,NRI,0.5,South,0,13,Very Good,New (0-1yr),Medium
CUST02403,Nathaniel Kelly,SME,Current,1.1,West,1,1,Excellent,Growing (1-3yr),Low
CUST02404,Kimberly Greene,Retail,Savings,5.5,South,0,25,Excellent,Established (3-7yr),Medium
CUST02405,Diana Armstrong,Premium,Savings,9.7,Central,0,47,Poor,Loyal (7yr+),Very High
CUST02406,Dale Navarro,SME,Current,1.5,East,0,4,Poor,Growing (1-3yr),Low
CUST02407,Mary Rowe,Retail,Business,0.6,Central,0,36,Good,New (0-1yr),High
CUST02408,Matthew Wilson,SME,Savings,14.1,Central,0,10,Good,Loyal (7yr+),Low
CUST02409,Maria Short,Retail,Business,12.4,West,1,28,Good,Loyal (7yr+),High
CUST02410,Brittany Brown,Premium,NRI,12.2,Central,1,6,Fair,Loyal (7yr+),Low
CUST02411,Timothy Ali,SME,Savings,13.3,West,0,27,Very Good,Loyal (7yr+),High
CUST02412,Lindsay Turner,SME,Current,10.7,North,1,12,Fair,Loyal (7yr+),Medium
CUST02413,Cheryl Levy,Premium,Current,2.0,North,0,48,Excellent,Growing (1-3yr),Very High
CUST02414,Shirley Smith,Retail,Savings,6.3,South,1,3,Poor,Established (3-7yr),Low
CUST02415,Tammy Mccarty,Premium,Current,11.0,North,0,46,Excellent,Loyal (7yr+),Very High
CUST02416,Darlene Butler,SME,Savings,4.6,South,0,33,Excellent,Established (3-7yr),High
CUST02417,Kevin Hartman,Corporate,Salary,10.5,North,1,10,Poor,Loyal (7yr+),Low
CUST02418,Angela Mayo,Retail,Savings,0.9,North,1,31,Excellent,New (0-1yr),High
CUST02419,Trevor Norton,Corporate,Business,4.9,North,0,15,Good,Established (3-7yr),Medium
CUST02420,Thomas Williams,Retail,NRI,8.5,Central,0,7,Poor,Loyal (7yr+),Low
CUST02421,Michael Clark,SME,Current,9.7,East,1,36,Excellent,Loyal (7yr+),High
CUST02422,Paul Ingram,Retail,NRI,8.9,South,0,14,Good,Loyal (7yr+),Medium
CUST02423,Cody Taylor,Retail,Savings,10.6,North,0,48,Good,Loyal (7yr+),Very High
CUST02424,Mr. Hector Smith,Corporate,Savings,0.6,Central,0,14,Very Good,New (0-1yr),Medium
CUST02425,Amy Wilson,Retail,Savings,2.0,North,0,3,Good,Growing (1-3yr),Low
CUST02426,Donna Allen,Premium,Business,13.1,East,1,49,Fair,Loyal (7yr+),Very High
CUST02427,Keith Byrd MD,Retail,NRI,10.4,South,1,46,Poor,Loyal (7yr+),Very High
CUST02428,Amber Acosta,Retail,NRI,2.1,Central,1,50,Poor,Growing (1-3yr),Very High
CUST02429,Suzanne Booth,SME,Current,12.7,West,0,3,Poor,Loyal (7yr+),Low
CUST02430,Sandra Hughes,Retail,Savings,4.0,West,0,22,Excellent,Established (3-7yr),Medium
CUST02431,Stephanie Harrell,Corporate,Current,7.4,West,0,19,Excellent,Loyal (7yr+),Medium
CUST02432,James Munoz,Retail,Business,2.6,North,0,35,Fair,Growing (1-3yr),High
CUST02433,Andrea Hill,Premium,Salary,10.8,South,1,12,Good,Loyal (7yr+),Medium
CUST02434,Vincent Reese,Retail,Business,10.2,East,0,5,Excellent,Loyal (7yr+),Low
CUST02435,Joshua Mendoza,Retail,Salary,3.6,West,0,10,Good,Established (3-7yr),Low
CUST02436,Sara Tucker,SME,Savings,13.0,South,0,41,Good,Loyal (7yr+),Very High
CUST02437,Jose Edwards,Retail,NRI,6.3,South,1,33,Excellent,Established (3-7yr),High
CUST02438,Alex James,Retail,NRI,4.7,South,0,13,Excellent,Established (3-7yr),Medium
CUST02439,Elizabeth Wilson,SME,Current,2.7,East,0,35,Fair,Growing (1-3yr),High
CUST02440,Dustin Villarreal,Retail,Salary,4.4,East,1,32,Very Good,Established (3-7yr),High
CUST02441,Jeremy Davis,Retail,Current,0.8,Central,0,11,Poor,New (0-1yr),Medium
CUST02442,Derrick Contreras,Corporate,Savings,9.0,East,1,48,Excellent,Loyal (7yr+),Very High
CUST02443,Sonia Shepard,Corporate,NRI,12.7,North,0,38,Excellent,Loyal (7yr+),High
